District,Jurisdiction,Route,Route Name,VA Struc No.,Fed Struc Id,Crossing,Type,Year Built,Year Recnst (State),Year Recnst (Fed),Deck Cond,Super Cond,Sub Cond,Culvert Cond,Suffic Rating,NBI,Func Obslt,Struc Defic,Last Inspected,Weight Posting Status,Single Sign - Single Unit Vehicle - Posted Capacity (in tons),Dual Sign - Single Unit Vehicle - Posted Capacity (in tons),Dual Sign - Combination Unit Vehicle - Posted Capacity (in tons),Responsibility,Structure Length (FT),Structure Width (FT),Avg Daily Traffic,Road System,Health Index,Report Date
Staunton,Augusta County,00871,ROUTE 0871,6485,0027274,TRIB FOLLY MILLS CREEK,Bridge,2002,0,-1,8,8,8,N,99.4,Y,,,7/9/2012,-,,,,VDOT,24.9,36.1,711,Secondary,100,2/5/2014
Staunton,Rockingham County,00259,ROUTE 259,1198,0027230,TRIBUTARY CAPON RUN,Bridge,1934,0,-1,8,8,6,N,58.0,N,FO,,9/26/2012,-,,,,VDOT,6.9,34.1,2231,Primary,99.12,2/5/2014
Staunton,Rockingham County,00613,ROUTE 613,6012,0027224,BROCK CREEK,Culvert,2002,0,-1,N,N,N,8,99.4,Y,,,9/11/2012,-,,,,VDOT,24,48,974,Secondary,100,2/5/2014
Staunton,Augusta County,00620,ROUTE 0620,6595,0027211,STREAM,Culvert,2002,0,-1,N,N,N,8,99.9,N,,,6/3/2010,-,,,,VDOT,7.9,60,149,Secondary,97.17,2/5/2014
Staunton,Rockbridge County,00644,ROUTE 0644,6328,0027237,TRIB COLLIERS CREEK,Culvert,2002,0,-1,N,N,N,7,95.9,N,,,6/7/2010,-,,,,VDOT,14.1,48,152,Secondary,100,2/5/2014
Staunton,Frederick County,00656,GREENWOOD RD (RT 65,6124,0027241,ABRAMS CREEK,Bridge,2001,0,-1,8,8,8,N,94.5,Y,,,8/16/2012,-,,,,VDOT,286,53.3,9928,Secondary,99.91,2/5/2014
Staunton,Augusta County,00613,ROUTE 613,6021,0027186,TRIB. FOLLY MILLS CREEK,Culvert,2001,0,-1,N,N,N,8,99.6,N,,,5/3/2010,-,,,,VDOT,12.1,82,1066,Secondary,100,2/5/2014
Staunton,Augusta County,00871,ROUTE 871,6022,0027188,TRIB. FOLLY MILLS CREEK,Culvert,2001,0,-1,N,N,N,8,99.6,N,,,5/4/2010,-,,,,VDOT,12.1,78,800,Secondary,100,2/5/2014
Staunton,Augusta County,00871,ROUTE 871,6025,0027189,TRIB. FOLLY MILLS CREEK,Culvert,2001,0,-1,N,N,N,8,97.7,Y,,,5/10/2012,-,,,,VDOT,21,71,800,Secondary,100,2/5/2014
Staunton,Rockingham County,00612,ROUTE 612,6004,0027209,WET WEATHER STREAM,Culvert,2001,0,-1,N,N,N,8,99.3,N,,,6/9/2010,-,,,,VDOT,7.9,48,1456,Secondary,100,2/5/2014
Staunton,Rockbridge County,00251,ROUTE 0251,1050,0027213,BUFFALO CREEK NEAR MURAT,Bridge,2001,0,-1,7,8,7,N,97.4,Y,,,5/3/2012,-,,,,VDOT,224.1,41.3,1711,Primary,99.6,2/5/2014
Staunton,Staunton,00000,NORTH FRONTIER DR.,8005,0027214,CSX RAILWAY,Bridge,2001,0,-1,7,8,7,N,96.0,Y,,,4/1/2013,-,,,,City,107,64,99,Urban,,2/5/2014
Staunton,Staunton,00000,MILL STREET,8012,0027215,LEWIS CREEK,Bridge,2001,0,-1,7,7,7,N,97.0,Y,,,4/9/2012,-,,,,City,25.9,32.2,100,Urban,,2/5/2014
Staunton,Rockingham County,00620,ROUTE 620,6907,0027217,STREAM,Bridge,1937,0,-1,7,7,7,N,71.9,N,FO,,9/4/2012,-,,,,VDOT,14,14,104,Secondary,92.23,2/5/2014
Staunton,Augusta County,00613,ROUTE 0613,6283,0027149,TRIB LONG GLADE CREEK,Culvert,2001,0,-1,N,N,N,8,99.9,N,,,4/6/2010,-,,,,VDOT,9.8,72,290,Secondary,100,2/5/2014
Staunton,Augusta County,00340,ROUTE 0340,1067,0027124,SAWMILL RUN,Culvert,2001,0,-1,N,N,N,7,87.7,Y,FO,,3/13/2012,-,,,,VDOT,50.9,100,8248,Primary,99.17,2/5/2014
Staunton,Highland County,00614,ROUTE 0614,6012,0027122,COWPASTURE RIVER,Bridge,2001,0,-1,8,8,7,N,95.9,Y,,,3/29/2012,-,,,,VDOT,207,27.9,55,Secondary,99.95,2/5/2014
Staunton,Rockingham County,00743,ROUTE 743,6615,0027131,HONEY RUN,Culvert,2001,0,-1,N,N,N,8,100.0,N,,,4/7/2010,-,,,,VDOT,15,54,63,Secondary,100,2/5/2014
Staunton,Rockbridge County,00712,ROUTE 0712,6016,0027132,CEDAR CREEK,Culvert,1995,0,-1,N,N,N,7,96.9,Y,,,9/24/2013,-,,,,VDOT,29.9,67,210,Secondary,100,2/5/2014
Staunton,Page County,00674,ROUTE 674,6907,0026977,PASS RUN,Culvert,2001,0,-1,N,N,N,8,96.9,Y,,,11/14/2013,-,,,,VDOT,29.9,48,517,Secondary,99.3,2/5/2014
Staunton,Rockingham County,00752,ROUTE 752,6444,0027077,HONEY RUN,Culvert,2001,0,-1,N,N,N,7,100.0,Y,,,2/15/2012,-,,,,VDOT,61,122,186,Secondary,93.94,2/5/2014
Staunton,Augusta County,00262,ROUTE 262 EBL,1248,0026929,ROUTEB 613 NBL & SBL,Bridge,2001,0,-1,7,8,7,N,92.9,Y,,,9/4/2013,-,,,,VDOT,334,56.1,6863,Primary,99.91,2/5/2014
Staunton,Augusta County,00262,ROUTE 262 WBL,1249,0026930,ROUTE 613 NBL & SBL,Bridge,2001,0,-1,7,8,7,N,92.9,Y,,,9/4/2013,-,,,,VDOT,334,56.1,6863,Primary,100,2/5/2014
Staunton,Augusta County,00262,WBL ROUTE 0262,1247,0026934,ROUTE 11 N & SBL,Bridge,2001,0,-1,7,8,7,N,97.4,Y,,,9/30/2013,-,,,,VDOT,244.1,55.8,6805,Primary,99.19,2/5/2014
Staunton,Rockbridge County,00610,ROUTE 0610,6427,0026936,POSSUM RUN,Bridge,2001,0,-1,7,7,7,N,99.8,Y,,,9/10/2013,-,,,,VDOT,21,31.5,226,Secondary,100,2/5/2014
Staunton,Rockbridge County,00700,ROUTE 0700,6393,0026937,FALLING SPRING RUN,Bridge,2001,0,-1,8,8,7,N,88.0,Y,,,9/24/2013,-,,,,VDOT,23,23,134,Secondary,99.18,2/5/2014
Staunton,Alleghany County,00750,ROUTE 750,6015,0026848,JACKSON RIVER,Bridge,1996,0,-1,7,8,7,N,75.5,Y,,,9/10/2013,-,,,,VDOT,352,34.1,1640,Secondary,92.17,2/5/2014
Staunton,Alleghany County,09036,ROUTE 9036,6014,0026834,JACKSON RIVER,Bridge,2000,0,-1,7,8,7,N,73.3,Y,,,9/10/2013,-,,,,VDOT,231,33.1,1563,Secondary,90,2/5/2014
Staunton,Buena Vista,00000,10TH STREET,8008,0026836,SPILLWAY MAURY RIVER,Bridge,1998,0,-1,7,7,7,N,82.0,Y,,,2/14/2013,-,,,,City,82,40,2628,Urban,,2/5/2014
Staunton,Frederick County,00655,SULPHUR SPRING RD (,6064,0026837,SULPHUR SPRING RUN,Culvert,1955,0,-1,N,N,N,7,94.0,N,,,8/27/2013,-,,,,VDOT,13,82,3176,Secondary,99.59,2/5/2014
Staunton,Bath County,00220,ROUTE 0220,1036,0026854,TRIB WARM SPRINGS RUN,Culvert,2001,0,-1,N,N,N,7,90.5,N,,,10/21/2013,-,,,,VDOT,3.9,50,4315,Primary,66.67,2/5/2014
Staunton,Shenandoah County,00710,HAMBURG RD (RT 710),6074,0026860,STONY CREEK,Bridge,2000,0,-1,7,7,8,N,99.0,Y,,,8/19/2013,-,,,,VDOT,102,28.3,63,Secondary,100,2/5/2014
Staunton,Shenandoah County,00612,MILL CREEK RD (RT 6,6029,0026861,TRIBUTARY MILL CREEK,Culvert,2001,0,-1,N,N,N,8,97.0,N,,,8/29/2013,-,,,,VDOT,17,48,63,Secondary,100,2/5/2014
Staunton,Rockingham County,00979,STEPHEN CONRAD RD,6905,0026865,QUAIL RUN,Culvert,2001,0,-1,N,N,N,8,96.9,N,,,8/6/2013,-,,,,VDOT,15.1,72,267,Secondary,100,2/5/2014
Staunton,Rockingham County,00790,ROUTE 790,6904,0026866,FORT RUN,Bridge,1997,0,-1,8,8,8,N,97.0,Y,,,9/12/2013,-,,,,VDOT,23,35,176,Secondary,100,2/5/2014
Staunton,Highland County,00654,RTE. 654,6139,0026867,TRIB BULLPASTURE RIVER,Culvert,2012,0,-1,N,N,N,9,87.8,N,,,10/18/2012,-,,,,VDOT,42.5,0,623,Secondary,100,2/5/2014
Staunton,Augusta County,00732,ROUTE 0732,6340,0026984,TRIB MIDDLE RIVER,Culvert,2001,0,-1,N,N,N,8,96.7,N,,,12/3/2013,-,,,,VDOT,5.9,84,417,Secondary,100,2/5/2014
Staunton,Augusta County,00732,ROUTE 0732,6339,0026985,TRIB MIDDLE RIVER,Bridge,2001,0,-1,8,8,8,N,95.8,N,,,12/3/2013,-,,,,VDOT,20,44.9,417,Secondary,100,2/5/2014
Staunton,Augusta County,00250,ROUTE 0250,1039,0027013,TRIB RAMSEYS DRAFT,Culvert,2001,0,-1,N,N,N,7,94.7,N,,,1/15/2014,-,,,,VDOT,16.1,64,1007,Primary,94.92,2/5/2014
Staunton,Rockbridge County,00690,ROUTE 0690,6127,0026965,BROAD CREEK,Bridge,1970,2001,-1,8,8,7,N,92.4,N,,,10/9/2013,-,,,,VDOT,21,24.6,205,Secondary,96.6,2/5/2014
Staunton,Frederick County,00692,CHAPEL HILL RD (RT,6083,0026820,BRUSH CREEK,Culvert,2001,0,-1,N,N,N,6,97.8,N,,,7/8/2013,-,,,,VDOT,14,73,540,Secondary,98.17,2/5/2014
Staunton,Rockingham County,00855,MT SINAI RD,6902,0026737,BOONE RUN,Bridge,2000,0,-1,8,8,8,N,79.8,Y,,,3/13/2013,-,,,,VDOT,30.8,24.3,110,Secondary,100,2/5/2014
Staunton,Augusta County,00865,Rockfish Rd,6412,0026739,TRIB. PORTERFIELD RUN,Culvert,2000,0,-1,N,N,N,8,96.7,Y,,,6/11/2013,-,,,,VDOT,51.8,60,723,Secondary,100,2/5/2014
Staunton,Page County,00681,FLEEBURG LOOP,6163,0026733,STONY RUN,Culvert,2000,0,-1,N,N,N,8,100.0,Y,,,4/3/2013,-,,,,VDOT,28,54,184,Secondary,100,2/5/2014
Staunton,Rockingham County,00601,RINACAS CORNER RD,6167,0026735,PETERFISH RUN,Culvert,2000,0,-1,N,N,N,7,84.1,Y,,,4/3/2013,-,,,,VDOT,29.9,48,772,Secondary,96.6,2/5/2014
Staunton,Frederick County,00522,N FREDERICK PK (RT,1015,0026705,ISAAC CREEK,Bridge,2000,0,-1,7,8,7,N,99.3,Y,,,5/13/2013,-,,,,VDOT,99,56.4,7517,Primary,99.92,2/5/2014
Staunton,Shenandoah County,00637,POWHATAN RD (RT 637,6195,0026706,CEDAR SPRING RUN,Culvert,2000,0,-1,N,N,N,8,97.4,Y,,,4/24/2013,-,,,,VDOT,26,57,1221,Secondary,100,2/5/2014
Staunton,Augusta County,01943,RTE. 1943,6999,0026726,STREAM,Culvert,1999,0,-1,N,N,N,7,92.0,Y,,,4/11/2013,-,,,,VDOT,138.1,138,0,Secondary,87.9,2/5/2014
Staunton,Page County,00638,HONEYVILLE ROAD,6026,0026727,STONY RUN,Culvert,2000,0,-1,N,N,N,7,98.6,Y,,,4/18/2013,-,,,,VDOT,52,52,2727,Secondary,100,2/5/2014
Staunton,Highland County,00640,ROUTE 0640,6181,0026632,TRIB JACKSON RIVER,Culvert,2000,0,-1,N,N,N,7,95.9,N,,,8/29/2012,-,,,,VDOT,12.1,49,119,Secondary,95.94,2/5/2014
Staunton,Highland County,00220,POTOMAC RVER ROAD,1039,0026629,PECK RUN,Culvert,2000,0,-1,N,N,N,6,92.8,Y,,,3/28/2013,-,,,,VDOT,20,51,1501,Primary,100,2/5/2014
Staunton,Augusta County,00865,Rockfish Road,6417,0026695,TRIB PORTERFIELD RUN,Culvert,2000,0,-1,N,N,N,8,96.8,Y,,,2/5/2013,-,,,,VDOT,21,64,723,Secondary,100,2/5/2014
Staunton,Highland County,00084,ROUTE 0084,1007,0026665,TOWNSEND DRAFT,Bridge,2000,0,-1,8,8,8,N,94.1,Y,,,1/23/2013,-,,,,VDOT,77.1,25.9,227,Primary,99.81,2/5/2014
Staunton,Highland County,00084,ROUTE 0084,1006,0026661,TOWNSEND DRAFT,Bridge,2000,0,-1,8,8,8,N,92.1,Y,,,1/23/2013,-,,,,VDOT,65,25.9,227,Primary,100,2/5/2014
Staunton,Alleghany County,00060,ROUTE 0060,1923,0026659,JACKSON RIVER,Bridge,2000,0,-1,7,8,8,N,72.1,Y,FO,,1/30/2013,-,,,,VDOT,331,57.4,14198,Primary,90.25,2/5/2014
Staunton,Frederick County,00608,HUNTING RIDGE RD (R,6037,0026377,BACK CREEK,Bridge,2000,0,-1,8,8,8,N,98.9,Y,,,6/19/2012,-,,,,VDOT,80,28.3,101,Secondary,100,2/5/2014
Staunton,Harrisonburg,00710,RESERVOIR STREET,8001,0026297,I-81,Bridge,1999,0,-1,8,8,8,N,75.3,Y,FO,,12/5/2011,-,,,,VDOT,395.3,61,11839,Urban,99.98,2/5/2014
Staunton,Augusta County,00696,ROUTE 0696,6099,0026310,NORTH FORK NAKED CREEK,Bridge,1999,0,-1,8,8,8,N,98.0,Y,,,2/7/2012,-,,,,VDOT,40,27.9,99,Secondary,99.57,2/5/2014
Staunton,Rockingham County,00750,ROUTE 750,6620,0026412,SPRING CREEK,Culvert,2000,0,-1,N,N,N,8,99.8,N,,,8/7/2012,-,,,,VDOT,20,96,561,Secondary,100,2/5/2014
Staunton,Rockingham County,00809,ROUTE 809,6267,0026413,DAPHNA CREEK,Culvert,2000,0,-1,N,N,N,8,99.8,Y,,,8/7/2012,-,,,,VDOT,24,48,432,Secondary,98.61,2/5/2014
Staunton,Frederick County,00670,RUEBUCK RD (RT 670),6030,0026431,DUNCAN RUN,Culvert,1999,0,-1,N,N,N,8,90.5,Y,,,6/20/2012,-,,,,VDOT,26,30,159,Secondary,100,2/5/2014
Staunton,Shenandoah County,00623,BACK RD (RT 623),6145,0026433,TRIB NARROW PASSAGE CK,Culvert,1999,0,-1,N,N,N,8,96.8,N,,,8/15/2012,-,,,,VDOT,11,43,853,Secondary,100,2/5/2014
Staunton,Shenandoah County,00623,BACK RD (RT 623),6144,0026434,SOUTH FORK,Culvert,1999,0,-1,N,N,N,8,96.6,N,,,8/15/2012,-,,,,VDOT,12,43,609,Secondary,100,2/5/2014
Staunton,Frederick County,00689,ADAMS RD (RT 689),6145,0026417,TRIBUTARY BRUSH CREEK,Culvert,1999,0,-1,N,N,N,7,99.9,N,,,2/14/2012,-,,,,VDOT,19,44,164,Secondary,99.49,2/5/2014
Staunton,Shenandoah County,00678,FORT VALLEY RD (RT,6105,0026573,TRIBUTARY PASSAGE CREEK,Culvert,2000,0,-1,N,N,N,8,99.7,Y,,,2/21/2013,-,,,,VDOT,23,48,644,Secondary,100,2/5/2014
Staunton,Rockingham County,00892,MOUNTAIN FARM RD,6623,0026460,ONE MILE RUN,Culvert,1999,0,-1,N,N,N,8,91.5,Y,,,10/10/2012,-,,,,VDOT,26.9,42,374,Secondary,100,2/5/2014
Staunton,Rockingham County,00636,BETHEL CHURCH RD,6036,0026464,QUAIL RUN,Culvert,2000,0,-1,N,N,N,8,98.8,Y,,,10/10/2012,-,,,,VDOT,25.9,42,442,Secondary,100,2/5/2014
Staunton,Frederick County,00111,MEDICAL CAMPUS BLV,1130,0026469,ROUTE 37,Bridge,2001,0,-1,8,8,8,N,80.0,Y,,,9/4/2012,-,,,,VDOT,214,60,27079,Secondary,100,2/5/2014
Staunton,Clarke County,00621,LOCKES MILL RD (RT,6010,0026505,DOG RUN,Culvert,2000,0,-1,N,N,N,8,93.4,Y,,,10/11/2012,-,,,,VDOT,25,58,106,Secondary,100,2/5/2014
Staunton,Shenandoah County,00042,SENEDO RD (RT 42),1033,0026491,MILL CREEK,Bridge,2000,0,-1,8,8,8,N,99.7,Y,,,12/10/2012,-,,,,VDOT,115,42.7,584,Primary,100,2/5/2014
Staunton,Rockingham County,00685,CAVERNS DR,6061,0026492,CUB RUN,Bridge,2000,0,-1,8,8,8,N,93.6,N,,,10/16/2012,-,,,,VDOT,23,24,45,Secondary,100,2/5/2014
Staunton,Shenandoah County,00730,MORELAND GAP RD (RT,6410,0026495,MOUNTAN RUN,Bridge,2002,0,-1,8,8,8,N,98.8,Y,,,12/5/2012,-,,,,VDOT,33,24,77,Secondary,99.96,2/5/2014
Staunton,Frederick County,00659,VALLEY MILL RD (RT,6126,0026498,TRIB ABRAMS CREEK,Culvert,2001,0,-1,N,N,N,7,98.6,Y,,,10/1/2013,-,,,,VDOT,36,366,1523,Secondary,99.45,2/5/2014
Staunton,Harrisonburg,00000,RESERVIOR STREET,8012,0026294,SIBERT'S CREEK,Culvert,1998,0,-1,N,N,N,7,84.4,Y,,,11/30/2011,-,,,,City,26.9,78,3300,Urban,,2/5/2014
Staunton,Rockingham County,00989,ROUTE 989,6626,0026316,TRIB PLEASANT RUN,Culvert,2000,0,-1,N,N,N,8,91.7,N,,,2/1/2012,-,,,,VDOT,16.1,43,33,Secondary,100,2/5/2014
Staunton,Rockbridge County,00686,ROUTE 0686,6461,0026214,POAGUE RUN,Culvert,1999,0,-1,N,N,N,7,97.0,N,,,11/29/2011,-,,,,VDOT,13.1,48,155,Secondary,100,2/5/2014
Staunton,Alleghany County,00696,ROUTE 0696,6067,0026230,CSX RAILWAY,Bridge,2010,0,0,8,8,7,N,82.0,Y,,,12/11/2012,-,,,,VDOT,306,36.5,2705,Secondary,99.83,2/5/2014
Staunton,Rockingham County,00732,COOPERS MTN RD,6436,0026077,TRIB DRY RIVER,Bridge,1999,0,-1,8,8,8,N,95.7,Y,,,7/3/2013,-,,,,VDOT,29.9,32.2,546,Secondary,100,2/5/2014
Staunton,Augusta County,00682,ROUTE 682,6019,0026061,TRIB. SMITH CREEK,Culvert,1999,0,-1,N,N,N,8,99.6,N,,,6/16/2011,-,,,,VDOT,17.1,60,177,Secondary,100,2/5/2014
Staunton,Rockingham County,00033,ROUTE 33,1021,0026057,ROCKY RUN,Bridge,1999,0,-1,7,8,8,N,80.0,Y,,,6/10/2013,-,,,,VDOT,60,46,2420,Primary,99.93,2/5/2014
Staunton,Rockingham County,00033,ROUTE 33,1022,0026058,KEPHART RUN,Bridge,1999,0,-1,8,8,8,N,80.0,Y,,,6/10/2013,-,,,,VDOT,60,46,2420,Primary,100,2/5/2014
Staunton,Page County,00624,ROUTE 624,6003,0026066,TRIB. HAWKSBILL CREEK,Culvert,1999,0,-1,N,N,N,7,99.9,N,,,7/19/2011,-,,,,VDOT,9.8,42,1460,Secondary,90.48,2/5/2014
Staunton,Page County,00654,ROUTE 654,6195,0026067,BIG SPRING BRANCH,Culvert,1999,0,-1,N,N,N,8,100.0,N,,,7/19/2011,-,,,,VDOT,18,32,58,Secondary,100,2/5/2014
Staunton,Rockingham County,00011,ROUTE 11 SBL,1002,0026116,COOKS CK @ MT  CRAWFORD,Culvert,1999,0,-1,N,N,N,8,99.6,Y,,,8/5/2013,-,,,,VDOT,53.1,56,4315,Primary,100,2/5/2014
Staunton,Shenandoah County,00702,MILLER RD,6160,0026119,MUD RUN,Culvert,1999,0,-1,N,N,N,8,97.0,N,,,8/8/2011,-,,,,VDOT,18,46,102,Secondary,100,2/5/2014
Staunton,Shenandoah County,00775,OLD STORE RD (RT 77,6120,0026174,PASSAGE CREEK,Bridge,1999,0,-1,7,7,8,N,99.0,Y,,,10/17/2013,-,,,,VDOT,50,32,180,Secondary,100,2/5/2014
Staunton,Frederick County,00664,JORDAN SPRINGS RD (,6027,0026127,LICK RUN,Culvert,1999,0,-1,N,N,N,8,96.1,Y,,,8/27/2013,-,,,,VDOT,26,48,1435,Secondary,100,2/5/2014
Staunton,Clarke County,00661,WADESVILLE RD (RT 6,6063,0026159,TRIB OPEQUON CREEK,Culvert,1999,0,-1,N,N,N,8,99.9,Y,,,8/8/2013,-,,,,VDOT,30,40,311,Secondary,100,2/5/2014
Staunton,Clarke County,00661,WADESVILLE RD (RT 6,6062,0026160,TRIB OPEQUON CREEK,Culvert,1999,0,-1,N,N,N,8,97.9,Y,,,8/8/2013,-,,,,VDOT,30,40,311,Secondary,100,2/5/2014
Staunton,Warren County,00631,GOONEY MANOR LOOP,6030,0026135,PHIL'S ARM RUN,Culvert,1999,0,-1,N,N,N,8,98.9,N,,,8/29/2011,-,,,,VDOT,12,57,112,Secondary,100,2/5/2014
Staunton,Page County,00684,S PAGE VALLEY RD,6901,0025950,TRIB. S.F. SHEN. RIVER,Bridge,1932,0,-1,6,6,7,N,85.4,N,,,12/5/2012,-,,,,VDOT,5.9,49.9,589,Secondary,62.62,2/5/2014
Staunton,Rockingham County,00734,BANK CHURCH RD,6088,0025890,MUDDY CREEK,Bridge,1999,0,-1,8,8,8,N,94.4,Y,,,3/19/2013,-,,,,VDOT,160.5,26,144,Secondary,99.44,2/5/2014
Staunton,Rockingham County,00926,GOLD NUGGET DR,6013,0025860,MARSHALL RUN,Bridge,1999,0,-1,8,7,7,N,93.2,Y,,,3/11/2013,-,,,,VDOT,40,24,80,Secondary,99.63,2/5/2014
Staunton,Shenandoah County,00656,GREENWALT RD (RT 65,6149,0025966,TOMS BROOK,Culvert,1999,0,-1,N,N,N,8,97.0,N,,,8/15/2012,-,,,,VDOT,15,42,22,Secondary,100,2/5/2014
Staunton,Alleghany County,00018,POTTS CREEK ROAD,1013,0025954,MILL BRANCH,Culvert,1998,0,-1,N,N,N,7,98.7,Y,,,3/20/2013,-,,,,VDOT,25.9,48,1229,Primary,99.32,2/5/2014
Staunton,Rockingham County,00819,YANKEETOWN RD,6024,0025961,MARSHALL RUN,Culvert,1999,0,-1,N,N,N,7,91.3,Y,,,3/11/2013,-,,,,VDOT,27.9,42,80,Secondary,99.6,2/5/2014
Staunton,Rockingham County,00637,ROUTE 637,6025,0025962,BOONE RUN,Culvert,1999,0,-1,N,N,N,8,91.4,N,,,9/17/2013,-,,,,VDOT,14.1,42,277,Secondary,96.83,2/5/2014
Staunton,Page County,00662,ROUTE 662,6037,0026018,JEREMIAHS RUN,Bridge,1999,0,-1,8,8,8,N,98.9,Y,,,7/30/2013,-,,,,VDOT,130.3,28,211,Secondary,98.41,2/5/2014
Staunton,Rockingham County,00780,ROUTE 780,6545,0026021,JOES CREEK,Culvert,1999,0,-1,N,N,N,8,95.0,Y,,,9/5/2013,-,,,,VDOT,29.9,49,32,Secondary,100,2/5/2014
Staunton,Shenandoah County,00620,SMITH CREEK RD (RT,6019,0026028,SMITH CREEK,Bridge,1999,0,-1,7,7,7,N,94.4,Y,,,7/10/2013,-,,,,VDOT,128,28,277,Secondary,99.79,2/5/2014
Staunton,Shenandoah County,00620,SMITH CREEK RD,6393,0026013,TRIB SMITH CREEK,Culvert,1999,0,-1,N,N,N,8,99.9,N,,,5/11/2011,-,,,,VDOT,12,55,277,Secondary,100,2/5/2014
Staunton,Shenandoah County,00787,SHENANDOAH DR,6071,0026014,TRIB NF SHENANDOAH RIVER,Culvert,1999,0,-1,N,N,N,8,90.8,N,,,5/11/2011,-,,,,VDOT,12,36,446,Secondary,100,2/5/2014
Staunton,Rockbridge County,00251,ROUTE 0251,1111,0026055,TRIB BUFFALO CREEK,Culvert,1999,0,-1,N,N,N,7,98.4,N,,,4/11/2011,-,,,,VDOT,12.1,48,1711,Primary,100,2/5/2014
Staunton,Rockbridge County,00709,ROUTE 0709,6655,0026036,TRIB MARLBROOK CREEK,Culvert,1998,0,-1,N,N,N,8,97.0,N,,,4/6/2011,-,,,,VDOT,13.1,50,38,Secondary,100,2/5/2014
Staunton,Augusta County,00602,ROUTE 602,6018,0025726,TRIB. WALKERS CREEK,Culvert,1998,0,-1,N,N,N,8,96.9,N,,,12/6/2010,-,,,,VDOT,12.1,42,111,Secondary,100,2/5/2014
Staunton,Augusta County,00732,ROUTE 0732,6318,0025795,TRIB BELL CREEK,Culvert,1998,0,-1,N,N,N,8,95.4,N,FO,,1/17/2013,-,,,,VDOT,8.9,42,866,Secondary,100,2/5/2014
Staunton,Highland County,00619,BOTKIN HOLLOW ROAD,6017,0025774,TRIB. BULLPASTURE RIVER,Culvert,1998,0,-1,N,N,N,6,96.9,Y,,,3/19/2013,-,,,,VDOT,28.9,71,68,Secondary,99.22,2/5/2014
Staunton,Augusta County,00637,ROUTE 0637,6053,0025682,CHRISTIANS CREEK,Bridge,1998,0,-1,8,8,8,N,90.3,Y,FO,,10/25/2012,-,,,,VDOT,89.9,27.9,318,Secondary,100,2/5/2014
Staunton,Page County,00638,ROUTE 638,6192,0025581,TRIB. MILL CREEK,Culvert,1998,0,-1,N,N,N,8,99.8,N,,,9/28/2010,-,,,,VDOT,13.1,48,731,Secondary,100,2/5/2014
Staunton,Shenandoah County,00730,PINEWOODS RD (RT 73,6088,0025582,HOLMANS CREEK,Culvert,1998,0,-1,N,N,N,7,98.9,Y,,,12/10/2012,-,,,,VDOT,43,46,200,Secondary,98.05,2/5/2014
Staunton,Shenandoah County,01029,SCHOOL HOUSE RD (RT,6006,0025519,SPRING HOLLOW,Culvert,1996,0,-1,N,N,N,8,90.5,Y,,,8/15/2012,-,,,,VDOT,22,63,161,Secondary,100,2/5/2014
Staunton,Rockingham County,00721,ROUTE 721,6257,0025571,WET WEATHER STREAM,Culvert,1998,0,-1,N,N,N,8,96.8,N,,,9/20/2010,-,,,,VDOT,18,37,811,Secondary,100,2/5/2014
Staunton,Shenandoah County,00620,SMITH CREEK RD,6352,0025630,TRIBUTARY SMITH CREEK,Culvert,1998,0,-1,N,N,N,8,99.9,N,,,9/20/2010,-,,,,VDOT,16,64,138,Secondary,100,2/5/2014
Staunton,Rockbridge County,00610,ROUTE 0610,6631,0025680,CEDAR CREEK,Culvert,1998,0,-1,N,N,N,8,100.0,N,,,10/25/2010,-,,,,VDOT,12.1,42,89,Secondary,100,2/5/2014
Staunton,Rockingham County,00042,ROUTE 42,1050,0025400,NF SHEN RV @ TIMBERVILLE,Bridge,1939,1998,1998,7,8,7,N,77.2,Y,FO,,7/16/2012,-,,,,VDOT,321,37.7,7845,Primary,99.66,2/5/2014
Staunton,Rockingham County,00628,ROUTE 628,6030,0025472,TRIB HAWKSBILL CREEK,Culvert,1998,0,-1,N,N,N,7,90.7,Y,,,8/12/2012,-,,,,VDOT,28.9,43,241,Secondary,94.12,2/5/2014
Staunton,Woodstock,00000,MUHLENBIERG ST,8000,0025479,SPRING HOLLOW RUN,Bridge,1930,0,1976,7,7,7,N,98.0,Y,,,8/1/2013,-,,,,Town,36.1,38.1,1,Urban,,2/5/2014
Staunton,Rockingham County,00817,ROUTE 817,6159,0025494,TURNER RUN,Bridge,1998,0,-1,8,8,8,N,94.9,Y,,,9/24/2012,-,,,,VDOT,51.8,27.9,129,Secondary,100,2/5/2014
Staunton,Rockingham County,00824,ROUTE 824,6126,0025495,BENNETT RUN,Bridge,1998,0,-1,7,7,8,N,88.8,Y,,,9/25/2012,-,,,,VDOT,33.1,27.9,119,Secondary,99.52,2/5/2014
Staunton,Rockingham County,00826,ROUTE 826,6384,0025488,WET WEATHER STREAM,Culvert,1998,0,-1,N,N,N,8,96.6,N,,,6/29/2010,-,,,,VDOT,13.1,44,494,Secondary,100,2/5/2014
Staunton,Rockingham County,00826,ROUTE 826,6383,0025489,WET WEATHER STREAM,Culvert,1998,0,-1,N,N,N,8,96.6,N,,,6/29/2010,-,,,,VDOT,12.1,34,494,Secondary,100,2/5/2014
